# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = legendre_model
# start_datetime = 2025-11-02 20:03:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.95
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 15
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmp6rkdqabv/h8nmpk0o.json
# init = 2 (Default)
# random
#   seed = 63060
# output
#   file = /oscar/data/jpober/jmduchar/Research/mcgill25/rfi_characterization/stan/stan_out/legendre-20251102150303.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 64 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=legendre.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta_clean.1,theta_clean.2,theta_clean.3,theta_rising.1,theta_rising.2,theta_rising.3,theta_decay.1,theta_decay.2,theta_decay.3,theta_decay.4,theta_blip.1,theta_blip.2,theta_blip.3,theta_blip.4,sigma,rate_rising,rate_decay,mu_blip,k_blip,mu_X.1,mu_X.2,mu_X.3,mu_X.4,mu_X.5,mu_X.6,mu_X.7,mu_X.8,alpha_X.1,alpha_X.2,alpha_X.3,alpha_X.4,alpha_X.5,alpha_X.6,alpha_X.7,alpha_X.8,beta_X,X_sup.1.1,X_sup.2.1,X_sup.3.1,X_sup.4.1,X_sup.5.1,X_sup.6.1,X_sup.7.1,X_sup.8.1,X_sup.9.1,X_sup.10.1,X_sup.11.1,X_sup.12.1,X_sup.13.1,X_sup.14.1,X_sup.15.1,X_sup.16.1,X_sup.17.1,X_sup.18.1,X_sup.19.1,X_sup.20.1,X_sup.21.1,X_sup.22.1,X_sup.23.1,X_sup.24.1,X_sup.25.1,X_sup.26.1,X_sup.27.1,X_sup.28.1,X_sup.29.1,X_sup.30.1,X_sup.31.1,X_sup.32.1,X_sup.33.1,X_sup.34.1,X_sup.35.1,X_sup.36.1,X_sup.37.1,X_sup.38.1,X_sup.39.1,X_sup.40.1,X_sup.1.2,X_sup.2.2,X_sup.3.2,X_sup.4.2,X_sup.5.2,X_sup.6.2,X_sup.7.2,X_sup.8.2,X_sup.9.2,X_sup.10.2,X_sup.11.2,X_sup.12.2,X_sup.13.2,X_sup.14.2,X_sup.15.2,X_sup.16.2,X_sup.17.2,X_sup.18.2,X_sup.19.2,X_sup.20.2,X_sup.21.2,X_sup.22.2,X_sup.23.2,X_sup.24.2,X_sup.25.2,X_sup.26.2,X_sup.27.2,X_sup.28.2,X_sup.29.2,X_sup.30.2,X_sup.31.2,X_sup.32.2,X_sup.33.2,X_sup.34.2,X_sup.35.2,X_sup.36.2,X_sup.37.2,X_sup.38.2,X_sup.39.2,X_sup.40.2,X_sup.1.3,X_sup.2.3,X_sup.3.3,X_sup.4.3,X_sup.5.3,X_sup.6.3,X_sup.7.3,X_sup.8.3,X_sup.9.3,X_sup.10.3,X_sup.11.3,X_sup.12.3,X_sup.13.3,X_sup.14.3,X_sup.15.3,X_sup.16.3,X_sup.17.3,X_sup.18.3,X_sup.19.3,X_sup.20.3,X_sup.21.3,X_sup.22.3,X_sup.23.3,X_sup.24.3,X_sup.25.3,X_sup.26.3,X_sup.27.3,X_sup.28.3,X_sup.29.3,X_sup.30.3,X_sup.31.3,X_sup.32.3,X_sup.33.3,X_sup.34.3,X_sup.35.3,X_sup.36.3,X_sup.37.3,X_sup.38.3,X_sup.39.3,X_sup.40.3,X_sup.1.4,X_sup.2.4,X_sup.3.4,X_sup.4.4,X_sup.5.4,X_sup.6.4,X_sup.7.4,X_sup.8.4,X_sup.9.4,X_sup.10.4,X_sup.11.4,X_sup.12.4,X_sup.13.4,X_sup.14.4,X_sup.15.4,X_sup.16.4,X_sup.17.4,X_sup.18.4,X_sup.19.4,X_sup.20.4,X_sup.21.4,X_sup.22.4,X_sup.23.4,X_sup.24.4,X_sup.25.4,X_sup.26.4,X_sup.27.4,X_sup.28.4,X_sup.29.4,X_sup.30.4,X_sup.31.4,X_sup.32.4,X_sup.33.4,X_sup.34.4,X_sup.35.4,X_sup.36.4,X_sup.37.4,X_sup.38.4,X_sup.39.4,X_sup.40.4,X_sup.1.5,X_sup.2.5,X_sup.3.5,X_sup.4.5,X_sup.5.5,X_sup.6.5,X_sup.7.5,X_sup.8.5,X_sup.9.5,X_sup.10.5,X_sup.11.5,X_sup.12.5,X_sup.13.5,X_sup.14.5,X_sup.15.5,X_sup.16.5,X_sup.17.5,X_sup.18.5,X_sup.19.5,X_sup.20.5,X_sup.21.5,X_sup.22.5,X_sup.23.5,X_sup.24.5,X_sup.25.5,X_sup.26.5,X_sup.27.5,X_sup.28.5,X_sup.29.5,X_sup.30.5,X_sup.31.5,X_sup.32.5,X_sup.33.5,X_sup.34.5,X_sup.35.5,X_sup.36.5,X_sup.37.5,X_sup.38.5,X_sup.39.5,X_sup.40.5,X_sup.1.6,X_sup.2.6,X_sup.3.6,X_sup.4.6,X_sup.5.6,X_sup.6.6,X_sup.7.6,X_sup.8.6,X_sup.9.6,X_sup.10.6,X_sup.11.6,X_sup.12.6,X_sup.13.6,X_sup.14.6,X_sup.15.6,X_sup.16.6,X_sup.17.6,X_sup.18.6,X_sup.19.6,X_sup.20.6,X_sup.21.6,X_sup.22.6,X_sup.23.6,X_sup.24.6,X_sup.25.6,X_sup.26.6,X_sup.27.6,X_sup.28.6,X_sup.29.6,X_sup.30.6,X_sup.31.6,X_sup.32.6,X_sup.33.6,X_sup.34.6,X_sup.35.6,X_sup.36.6,X_sup.37.6,X_sup.38.6,X_sup.39.6,X_sup.40.6,X_sup.1.7,X_sup.2.7,X_sup.3.7,X_sup.4.7,X_sup.5.7,X_sup.6.7,X_sup.7.7,X_sup.8.7,X_sup.9.7,X_sup.10.7,X_sup.11.7,X_sup.12.7,X_sup.13.7,X_sup.14.7,X_sup.15.7,X_sup.16.7,X_sup.17.7,X_sup.18.7,X_sup.19.7,X_sup.20.7,X_sup.21.7,X_sup.22.7,X_sup.23.7,X_sup.24.7,X_sup.25.7,X_sup.26.7,X_sup.27.7,X_sup.28.7,X_sup.29.7,X_sup.30.7,X_sup.31.7,X_sup.32.7,X_sup.33.7,X_sup.34.7,X_sup.35.7,X_sup.36.7,X_sup.37.7,X_sup.38.7,X_sup.39.7,X_sup.40.7,X_sup.1.8,X_sup.2.8,X_sup.3.8,X_sup.4.8,X_sup.5.8,X_sup.6.8,X_sup.7.8,X_sup.8.8,X_sup.9.8,X_sup.10.8,X_sup.11.8,X_sup.12.8,X_sup.13.8,X_sup.14.8,X_sup.15.8,X_sup.16.8,X_sup.17.8,X_sup.18.8,X_sup.19.8,X_sup.20.8,X_sup.21.8,X_sup.22.8,X_sup.23.8,X_sup.24.8,X_sup.25.8,X_sup.26.8,X_sup.27.8,X_sup.28.8,X_sup.29.8,X_sup.30.8,X_sup.31.8,X_sup.32.8,X_sup.33.8,X_sup.34.8,X_sup.35.8,X_sup.36.8,X_sup.37.8,X_sup.38.8,X_sup.39.8,X_sup.40.8,tau_blip,Tlog.1.1,Tlog.2.1,Tlog.3.1,Tlog.4.1,Tlog.1.2,Tlog.2.2,Tlog.3.2,Tlog.4.2,Tlog.1.3,Tlog.2.3,Tlog.3.3,Tlog.4.3,Tlog.1.4,Tlog.2.4,Tlog.3.4,Tlog.4.4,log_p_state
# Adaptation terminated
# Step size = 0.00496259
# Diagonal elements of inverse mass matrix:
# 0.0134431, 0.0622359, 0.0153852, 1.65901, 0.0215962, 0.0497997, 1.68049, 0.0450064, 1.35935, 1.60342, 2.48337e-05, 0.000482439, 0.000332673, 0.590602, 0.267291, 23.1984, 0.152815, 0.0170157, 0.0213033, 0.0223423, 0.0229917, 0.0249471, 0.0463754, 0.0486311, 0.0600906, 0.0580554, 0.0743066, 0.0749754, 0.07462, 0.0655281, 0.0629501, 0.00490968, 0.0139375, 0.0377747, 0.0517239, 0.091025, 0.144799, 0.120481, 0.10783, 0.176433, 0.00775772, 0.0184787, 0.0313492, 0.0477882, 0.0497493, 0.0622806, 0.0616017, 0.0727303, 0.00887043, 0.0222636, 0.0350438, 0.0605811, 0.0606212, 0.0609653, 0.101903, 0.11249, 0.0743831, 0.23076, 0.0744089, 0.301231, 0.496322, 0.250261, 0.241849, 0.270339, 0.00806232, 0.0219987, 0.0351458, 0.0615348, 0.0496034, 0.104777, 0.0885051, 0.125888, 0.00594643, 0.0210174, 0.025349, 0.046116, 0.0588975, 0.0777479, 0.0599572, 0.0892161, 0.00689316, 0.0223924, 0.032298, 0.0469542, 0.0585043, 0.0839739, 0.0722062, 0.1185, 0.00586579, 0.0231135, 0.0325387, 0.0398509, 0.0478744, 0.0531292, 0.0817706, 0.0944012, 0.00745301, 0.0185988, 0.0420374, 0.0578667, 0.055442, 0.0656054, 0.0824889, 0.0984111, 0.00714915, 0.0229584, 0.0263923, 0.0587304, 0.0437248, 0.0674075, 0.08025, 0.104167, 0.00662462, 0.0220906, 0.0260204, 0.0415359, 0.0372683, 0.0766788, 0.0914112, 0.101473, 0.00678596, 0.0190912, 0.037286, 0.0465721, 0.0357223, 0.0755025, 0.065183, 0.0932225, 0.00733561, 0.0211406, 0.0322742, 0.0384034, 0.0546816, 0.0626683, 0.0876826, 0.0783604, 0.0116774, 0.0327679, 0.0524312, 0.0701901, 0.0766317, 0.0577876, 0.151099, 0.155903, 0.0070938, 0.0168311, 0.0360646, 0.0573808, 0.045512, 0.075848, 0.08945, 0.101745, 0.00688821, 0.0199313, 0.0306088, 0.0595269, 0.0608585, 0.0641511, 0.0919056, 0.0945786, 0.00704803, 0.020524, 0.0263427, 0.0467995, 0.0590703, 0.0544511, 0.0686828, 0.105556, 0.00681866, 0.0175037, 0.0294716, 0.0463048, 0.0494829, 0.0844414, 0.0777885, 0.0978576, 0.00687902, 0.0198503, 0.0395733, 0.0387923, 0.0686418, 0.0492793, 0.0788338, 0.078333, 0.00810454, 0.0244016, 0.0286684, 0.050344, 0.0812454, 0.0538675, 0.100772, 0.121866, 0.00738442, 0.0152172, 0.0265398, 0.0511802, 0.052144, 0.0805184, 0.0566099, 0.0780207, 0.0062161, 0.0219119, 0.0290961, 0.0396869, 0.0712996, 0.0596805, 0.0749856, 0.0879295, 0.00519737, 0.0213708, 0.0387705, 0.0489952, 0.0625841, 0.06289, 0.0870822, 0.0764285, 0.00649183, 0.0203155, 0.0339082, 0.0455232, 0.0614199, 0.0595577, 0.0890731, 0.10088, 0.00784754, 0.0233909, 0.035288, 0.0507982, 0.0542885, 0.0785493, 0.0866162, 0.0862414, 0.0081182, 0.0239762, 0.0341911, 0.0599645, 0.067926, 0.0634206, 0.0908842, 0.100092, 0.00978522, 0.0329126, 0.0376479, 0.0596737, 0.0674711, 0.0699181, 0.0993935, 0.141991, 0.00713772, 0.0200669, 0.0282216, 0.0700804, 0.0753589, 0.0501968, 0.0829657, 0.114157, 0.0084849, 0.0200219, 0.0252117, 0.0558132, 0.0588827, 0.0915897, 0.0935403, 0.109784, 0.00732195, 0.0237532, 0.0294841, 0.0533767, 0.0472169, 0.0690124, 0.0820279, 0.110544, 0.00550036, 0.019795, 0.0343932, 0.0410894, 0.0749128, 0.073775, 0.0917378, 0.0924804, 0.00593645, 0.0204509, 0.0385244, 0.038977, 0.0666626, 0.0813352, 0.0929414, 0.0844573, 0.00694839, 0.0226845, 0.0299503, 0.0507786, 0.0680114, 0.0779833, 0.0974148, 0.0962678, 0.0107946, 0.0321711, 0.0596461, 0.0576937, 0.0674607, 0.0530687, 0.0998207, 0.108807, 0.00694098, 0.021474, 0.0325449, 0.0484076, 0.049091, 0.0685623, 0.0628119, 0.0831565, 0.00713426, 0.0228949, 0.0363221, 0.035343, 0.0693352, 0.0811954, 0.074791, 0.0796511, 0.00539006, 0.0175908, 0.0325213, 0.0432824, 0.0603234, 0.0595272, 0.0636341, 0.108537, 0.00808841, 0.0185135, 0.0324083, 0.0393319, 0.0597841, 0.075879, 0.055943, 0.0852529, 0.00651095, 0.0231721, 0.0379228, 0.0368284, 0.0442183, 0.0654822, 0.0953915, 0.0829078, 0.00694461, 0.0212163, 0.0306236, 0.0362967, 0.05071, 0.0621052, 0.0925168, 0.0920668
-68523.2,0.898558,0.00496259,10,1023,0,68709.3,0.99746,0.00153436,0.00100536,0.917352,0.0812057,0.0014422,0.0664926,0.0332479,0.898675,0.00158469,0.591913,0.00105888,0.0144928,0.392535,2.26421,1.12295,0.81247,3.51988,2.2031,-0.899246,-7.41604,-0.864904,0.182425,0.377052,0.122996,0.143213,-0.560696,491.654,0.808738,0.49143,0.582405,0.477713,0.474343,0.45296,0.402883,0.709546,786.783,810.579,781.687,848.193,832.68,813.666,765.348,807.456,792.936,768.891,788.829,770.459,784.743,772.57,1319.7,751.122,766.165,760.973,744.1,753.498,701.405,731.069,718.046,719.565,713.754,746.045,750.326,709.403,696.753,704.496,660.469,690.01,698.248,691.092,680.468,713.433,690.282,685.227,689.849,679.993,-3.22551,-8.11761,-8.32419,-26.6186,-8.30715,-6.9913,-8.64421,-5.93262,-5.41686,-5.9029,-8.34784,-7.83027,-7.85627,-11.9944,-8.59102,-8.67621,-7.74821,-6.20434,-6.50015,-4.65373,-9.9975,-7.01392,-7.38061,-6.83041,-4.9072,-5.8387,-5.07591,-6.07616,-6.48176,-8.3327,-5.31314,-11.6628,-9.58201,-6.27709,-7.98274,-7.10754,-6.82714,-4.50625,-6.22961,-5.07635,-1.23098,-0.848798,-0.309105,-2.58139,-0.990822,-1.23354,-1.39749,-1.18217,-0.288437,-1.18732,-3.2915,-1.6524,0.105803,-0.665316,-3.00317,-1.07033,-0.975282,-0.217543,0.297125,0.530942,-2.48336,-1.06748,-1.69145,0.606353,-0.556318,-0.295253,-1.26361,-1.09904,-0.978149,2.25122,-0.908944,-2.00121,3.4805,-0.335167,-0.482953,-1.5875,-1.38298,-0.631503,-2.48072,-1.5047,0.852419,0.256158,-0.0296602,18.8312,0.65344,-1.06771,-0.164207,-0.146826,0.0367977,-0.902071,0.0115872,0.496195,0.519043,-0.435414,-0.303612,0.995199,-0.232854,-0.531507,0.082317,-0.0788386,1.31558,0.0926374,0.78686,0.371277,-0.0661272,1.20684,0.263864,-0.496951,-0.531533,1.28465,0.439602,0.446857,2.06668,0.518124,1.19521,0.291729,-0.0921689,0.727202,0.357731,0.214331,1.05794,0.142188,0.537583,-21.4661,0.429991,-1.57146,0.691304,0.282651,0.661374,0.691236,0.0682759,-0.206768,0.0136803,0.0554601,0.553731,-0.282424,-1.01193,-0.34639,0.794423,-0.0194087,1.44698,-0.971271,-0.448257,-0.317038,0.840223,0.348351,0.397352,-1.20417,-0.868468,-0.446198,-0.829544,0.718865,-1.51362,0.446148,1.09207,1.24228,-1.15627,-0.0846865,0.156427,-0.365298,-1.25156,0.0762409,0.588992,7.7605,-0.891611,1.45968,-1.43016,-0.0151062,0.521918,-0.843213,0.694681,1.5127,0.103221,-0.149422,-0.81124,0.0854246,-0.200702,-1.43063,0.230171,0.111241,-0.802629,0.172915,1.02223,0.152848,-1.63338,0.0951663,-0.459388,-0.0348517,-1.11319,-1.64755,0.986061,-1.3369,-3.28912,0.868774,1.80639,-1.25537,-0.177289,0.958539,-0.154663,-0.349729,0.0318423,-0.288389,-0.186762,3.00024,0.149106,0.080941,-0.567318,1.54634,1.7165,1.04084,1.5313,-0.295374,0.21424,0.41886,1.60041,-1.06269,0.389564,-3.4418,-1.09149,-0.793139,0.200126,-0.253437,-0.221478,-1.04043,1.66909,0.291452,-0.556838,0.128302,-1.98691,-0.725431,0.918126,1.06431,-0.801314,-0.602891,-0.112271,1.05126,-0.24731,-0.00887306,1.36877,1.57786,0.230001,-0.752399,0.578487,-8.96903,0.652572,1.16734,-0.0212425,1.1603,-2.22174,2.05573,-2.15275,-1.30053,-0.963771,1.24945,0.659216,-3.24152,-0.0920437,0.647557,0.289051,-1.52371,-0.492524,-0.496042,-0.493823,-2.33847,-0.598839,-0.566473,-2.38621,0.720046,-0.392811,-1.66286,-0.765192,-0.533864,1.51939,-0.579393,-1.32358,-0.556236,1.32765,-0.480142,-0.536641,-0.505699,4.98829,-0.00254295,-inf,-2.71066,-0.524395,-6.47964,-0.0862639,-3.40376,-6.85054,-inf,-2.51077,-0.106834,-4.2341,-6.90241,-6.54159,-6.44737,-0.935129,-inf
-68530.6,0.99063,0.00496259,10,1023,0,68693.9,0.99694,0.00206407,0.000996303,0.917458,0.0821678,0.000373787,0.0820219,0.0326835,0.884105,0.00118918,0.419989,0.0481738,0.00934294,0.522494,2.25027,1.11569,0.815987,4.80058,2.4232,3.82982,-6.33851,-1.06596,0.0969098,-0.0996793,-0.0154191,-0.198652,-0.529678,319.611,1.27241,0.444618,0.386067,0.490434,0.80337,0.594417,0.944281,0.739187,786.964,810.637,781.772,848.255,833.059,813.755,765.166,807.32,793.048,768.926,788.775,770.441,784.784,772.745,1319.93,750.929,765.934,761.076,743.88,753.592,701.421,730.832,718.071,719.661,713.705,745.848,750.515,709.674,696.73,704.394,660.438,689.901,698.599,691.188,680.241,713.211,690.233,685.37,690.034,680.065,-2.93828,-8.39475,-8.46469,-26.1311,-8.42768,-7.58092,-8.37908,-5.49876,-5.54185,-6.14989,-8.02343,-7.81956,-8.19265,-11.8872,-8.53059,-8.619,-7.94288,-6.02383,-6.01529,-5.00754,-10.3206,-7.00277,-7.36257,-6.75833,-5.05612,-5.87415,-4.98986,-6.19571,-6.49332,-8.337,-5.49223,-11.6772,-9.6493,-6.70312,-8.36495,-7.15128,-6.65091,-4.39232,-6.39597,-5.29847,-1.52801,-1.07149,-0.272456,-3.03618,-1.22291,-1.3059,-1.76115,-1.64024,-0.446174,-0.825188,-3.06205,-1.70587,-0.0839503,-0.48286,-3.21792,-0.967103,-1.00168,0.0069525,-0.070332,0.331053,-2.11741,-1.18713,-1.69514,0.59295,-0.568038,-0.413518,-1.22421,-0.693407,-1.26328,2.64731,-0.423251,-1.9436,3.42015,-0.302918,-0.390634,-1.79697,-1.15987,-1.15177,-1.85156,-1.00355,1.76569,0.252249,-0.339741,18.7507,0.632347,-1.27482,-0.414269,0.109657,-0.363437,-1.06168,-0.365905,0.597867,0.780659,0.213993,-0.521295,1.16378,-0.542199,-0.403194,0.228259,-0.000320497,1.44267,-0.105335,0.641439,0.70878,-0.311339,1.4117,0.170732,-0.479351,-0.256103,0.469486,0.958015,0.0794521,2.34799,0.913517,1.76279,0.462386,0.0191795,0.569319,0.0750566,0.131709,1.82038,0.737535,0.340442,-21.2508,0.178897,-0.932131,0.656425,0.489905,1.05502,-0.00963026,0.562705,-0.0263875,0.0255521,-0.814364,-0.0230061,0.911324,-0.135119,-0.146168,0.901105,-0.347978,1.52833,-0.973497,-0.306677,-0.532576,0.348079,-0.139808,0.304551,-0.322755,-0.327237,-0.0973892,-0.501897,1.05119,-1.393,0.07946,0.592554,0.645294,-0.721082,-0.150866,0.0776084,0.0153657,-1.08452,0.156848,-0.117468,7.58067,-0.958904,1.2632,-0.754521,0.146296,0.402425,-1.62932,1.20552,1.60263,-0.0561877,0.633298,-1.00276,0.787222,0.305804,-0.99446,-0.123836,0.109045,-1.38338,0.705551,0.857042,-0.233319,-0.944259,0.0775527,0.396692,-0.0245509,-0.75032,-0.883055,1.34776,-1.38832,-2.77861,0.0186052,1.60092,-1.24322,0.262196,0.403579,0.337986,0.121902,-0.304006,0.272701,-1.12048,2.71269,-0.888859,-0.399119,-0.775313,1.90357,1.40228,0.596214,1.91726,0.694471,-0.188216,0.599797,1.36096,-0.894361,-0.123002,-3.22028,-1.45746,-1.14529,-0.273357,-0.227394,-1.84747,-0.781273,1.32148,0.593821,-0.475992,-0.442767,-1.70595,-0.387017,0.711364,1.26634,-0.542199,0.137096,0.277387,0.88179,-0.245364,-0.292267,1.18083,1.49174,1.15422,-0.103484,1.35406,-8.74547,0.477857,0.715773,0.860873,1.32505,-1.99843,1.57802,-2.13759,-1.45532,-0.479585,1.03831,1.16091,-2.87336,0.489687,0.354697,0.225867,-1.39788,-1.09131,-0.966881,-0.631996,-1.83529,-1.30111,-1.47109,-2.28533,0.733393,-0.211083,-0.58026,-1.34419,-0.402676,1.65874,-0.879094,-1.57435,-0.528999,0.846279,-0.755397,-0.804524,-1.30485,5.45285,-0.00306507,-inf,-2.50077,-0.867526,-6.18308,-0.086148,-3.42088,-3.03294,-inf,-2.49899,-0.123179,-4.67313,-6.91146,-7.89182,-6.73449,-0.649142,-inf
-68541.2,0.832433,0.00496259,10,1023,0,68704.2,0.997679,0.00139325,0.000928114,0.916327,0.0833719,0.000300765,0.0619374,0.0321199,0.904262,0.00168074,0.5589,0.00108924,0.00302532,0.436986,2.25754,1.12041,0.816113,3.77777,2.27031,-1.49083,-7.91876,-1.09009,0.460277,0.505212,0.241244,-0.227884,-0.5342,384.485,0.939777,0.460897,0.350628,0.348435,0.408063,0.38878,0.472569,0.645176,786.763,810.552,781.658,848.337,832.68,813.614,765.241,807.527,792.887,768.867,788.831,770.474,784.798,772.62,1319.75,751.135,766.232,760.931,744.1,753.434,701.441,731.043,718.102,719.505,713.695,745.945,750.387,709.378,696.819,704.563,660.535,689.972,698.172,690.977,680.502,713.467,690.271,685.192,689.87,679.893,-3.32693,-8.11911,-8.34228,-27.0073,-8.25174,-7.06206,-8.62492,-5.99402,-5.44731,-5.92667,-8.42763,-7.91018,-7.80154,-12.2207,-8.58389,-8.65519,-7.73517,-6.20839,-6.48483,-4.54937,-9.93843,-6.97941,-7.48725,-6.75314,-4.8371,-5.6779,-4.94562,-5.69399,-6.53263,-8.25604,-5.40581,-11.5934,-9.43109,-6.19399,-8.0436,-7.22481,-6.59208,-4.55518,-6.23228,-5.08086,-1.34799,-0.991284,-0.34476,-2.99273,-0.972213,-1.08588,-1.31013,-1.05262,-0.255282,-1.45316,-2.92058,-1.75739,-0.0371661,-0.711751,-2.74252,-1.09604,-1.08458,-0.246992,0.230668,0.644139,-2.63743,-1.26314,-1.6331,0.286473,-0.628192,-0.262486,-0.880202,-1.38409,-0.995516,2.00409,-1.03493,-2.07967,3.26532,-0.0926968,-0.536187,-1.91669,-1.6701,-0.731981,-2.30042,-1.53744,0.901635,0.547085,0.106829,18.5519,0.618955,-1.28538,-0.252247,-0.167066,0.0108477,-0.92969,-0.0476609,0.543784,0.510808,-0.482621,-0.252004,1.06395,-0.194898,-0.510528,0.180633,-0.525979,1.19299,0.113082,0.603188,0.349543,-0.457059,0.939382,0.50144,-0.998178,-0.711156,1.14172,0.524003,0.38892,1.93513,0.441313,1.36513,0.382876,-0.123815,0.703289,0.461924,0.516013,1.07987,0.105697,0.430997,-21.6171,0.49399,-1.48403,0.46567,0.6034,0.530673,0.430228,0.0468125,0.0602619,-0.147736,0.132014,0.616907,-0.0906957,-0.564196,-0.254913,1.11822,-0.240937,1.37943,-0.963006,-0.417007,-0.425346,0.69998,0.557908,0.507752,-0.906801,-0.388954,-0.193264,-0.763121,0.415593,-1.40828,0.323785,0.64642,1.29107,-1.20194,-0.334195,0.413478,-0.444281,-1.22172,0.294584,0.660276,7.39449,-0.832358,1.47164,-1.83208,0.312902,0.599641,-0.871244,0.559881,1.61594,0.161686,-0.091843,-0.710363,0.367452,-0.168204,-1.3619,0.612101,0.345276,-0.731179,-0.25272,1.23074,0.343578,-1.5334,0.275448,-0.384095,0.286303,-1.22857,-1.71586,0.893492,-1.26045,-3.5586,0.584916,1.81875,-1.13932,0.0495663,1.10188,0.0977742,-0.322318,-0.430658,-0.552482,-0.0218119,2.84904,-0.406113,-0.228675,-0.230112,1.86325,1.79211,1.36493,1.27196,-0.400173,0.467736,0.7507,1.65156,-1.30469,0.24336,-2.93675,-1.38239,-0.240519,-0.159308,-0.12838,-0.0173441,-1.29453,1.75169,0.441128,-0.807877,-0.152311,-2.24905,-0.511916,1.12329,1.25451,-0.808977,-0.496385,-0.104176,1.13806,-0.329031,-0.39771,1.73697,0.966215,0.0916878,-0.883653,0.36606,-8.48488,0.310036,1.26459,-0.0783474,0.949757,-2.42593,2.08382,-2.0406,-1.14231,-1.03633,1.38777,0.794894,-3.18971,0.0821085,0.582902,0.321369,-1.0234,-0.33844,-0.796854,-0.567728,-2.05552,-0.563662,-0.572224,-2.47677,1.14414,-0.343497,-1.95346,-0.777947,-0.350204,1.7821,-0.984332,-2.20024,-1.02355,1.53802,-0.754664,-0.678169,-0.31891,5.12533,-0.00232407,-inf,-2.78163,-0.581785,-6.57611,-0.0873816,-3.43828,-6.82228,-inf,-2.48444,-0.100636,-5.80074,-6.98236,-8.10918,-6.38852,-0.827855,-inf
